,index,id,true_states,true_parameters,time_start,time_end,time_count,name,non_identifiable,noise,finished,has_result,software,result,time
726,145,daisy_mamil4_5_1em8,"{'x1': 0.427, 'x2': 0.23, 'x3': 0.611, 'x4': 0.492}","{'k01': 0.303, 'k12': 0.205, 'k13': 0.11, 'k14': 0.192, 'k21': 0.595, 'k31': 0.879, 'k41': 0.892}",-1.0,1.0,1001,daisy_mamil4,[],1e-08,False,False,odepe,,
727,145,daisy_mamil4_5_1em8,"{'x1': 0.427, 'x2': 0.23, 'x3': 0.611, 'x4': 0.492}","{'k01': 0.303, 'k12': 0.205, 'k13': 0.11, 'k14': 0.192, 'k21': 0.595, 'k31': 0.879, 'k41': 0.892}",-1.0,1.0,1001,daisy_mamil4,[],1e-08,False,False,sciml,,
728,145,daisy_mamil4_5_1em8,"{'x1': 0.427, 'x2': 0.23, 'x3': 0.611, 'x4': 0.492}","{'k01': 0.303, 'k12': 0.205, 'k13': 0.11, 'k14': 0.192, 'k21': 0.595, 'k31': 0.879, 'k41': 0.892}",-1.0,1.0,1001,daisy_mamil4,[],1e-08,False,False,iqm,,
729,145,daisy_mamil4_5_1em8,"{'x1': 0.427, 'x2': 0.23, 'x3': 0.611, 'x4': 0.492}","{'k01': 0.303, 'k12': 0.205, 'k13': 0.11, 'k14': 0.192, 'k21': 0.595, 'k31': 0.879, 'k41': 0.892}",-1.0,1.0,1001,daisy_mamil4,[],1e-08,False,False,amigo2,,
730,146,daisy_mamil4_6_1em8,"{'x1': 0.633, 'x2': 0.514, 'x3': 0.439, 'x4': 0.544}","{'k01': 0.892, 'k12': 0.152, 'k13': 0.727, 'k14': 0.331, 'k21': 0.293, 'k31': 0.63, 'k41': 0.297}",-1.0,1.0,1001,daisy_mamil4,[],1e-08,False,False,pe,,
731,146,daisy_mamil4_6_1em8,"{'x1': 0.633, 'x2': 0.514, 'x3': 0.439, 'x4': 0.544}","{'k01': 0.892, 'k12': 0.152, 'k13': 0.727, 'k14': 0.331, 'k21': 0.293, 'k31': 0.63, 'k41': 0.297}",-1.0,1.0,1001,daisy_mamil4,[],1e-08,False,False,odepe,,
732,146,daisy_mamil4_6_1em8,"{'x1': 0.633, 'x2': 0.514, 'x3': 0.439, 'x4': 0.544}","{'k01': 0.892, 'k12': 0.152, 'k13': 0.727, 'k14': 0.331, 'k21': 0.293, 'k31': 0.63, 'k41': 0.297}",-1.0,1.0,1001,daisy_mamil4,[],1e-08,False,False,sciml,,
733,146,daisy_mamil4_6_1em8,"{'x1': 0.633, 'x2': 0.514, 'x3': 0.439, 'x4': 0.544}","{'k01': 0.892, 'k12': 0.152, 'k13': 0.727, 'k14': 0.331, 'k21': 0.293, 'k31': 0.63, 'k41': 0.297}",-1.0,1.0,1001,daisy_mamil4,[],1e-08,False,False,iqm,,
734,146,daisy_mamil4_6_1em8,"{'x1': 0.633, 'x2': 0.514, 'x3': 0.439, 'x4': 0.544}","{'k01': 0.892, 'k12': 0.152, 'k13': 0.727, 'k14': 0.331, 'k21': 0.293, 'k31': 0.63, 'k41': 0.297}",-1.0,1.0,1001,daisy_mamil4,[],1e-08,False,False,amigo2,,
735,147,daisy_mamil4_7_1em8,"{'x1': 0.286, 'x2': 0.379, 'x3': 0.752, 'x4': 0.888}","{'k01': 0.33, 'k12': 0.665, 'k13': 0.432, 'k14': 0.388, 'k21': 0.763, 'k31': 0.84, 'k41': 0.137}",-1.0,1.0,1001,daisy_mamil4,[],1e-08,False,False,pe,,
736,147,daisy_mamil4_7_1em8,"{'x1': 0.286, 'x2': 0.379, 'x3': 0.752, 'x4': 0.888}","{'k01': 0.33, 'k12': 0.665, 'k13': 0.432, 'k14': 0.388, 'k21': 0.763, 'k31': 0.84, 'k41': 0.137}",-1.0,1.0,1001,daisy_mamil4,[],1e-08,False,False,odepe,,
737,147,daisy_mamil4_7_1em8,"{'x1': 0.286, 'x2': 0.379, 'x3': 0.752, 'x4': 0.888}","{'k01': 0.33, 'k12': 0.665, 'k13': 0.432, 'k14': 0.388, 'k21': 0.763, 'k31': 0.84, 'k41': 0.137}",-1.0,1.0,1001,daisy_mamil4,[],1e-08,False,False,sciml,,
738,147,daisy_mamil4_7_1em8,"{'x1': 0.286, 'x2': 0.379, 'x3': 0.752, 'x4': 0.888}","{'k01': 0.33, 'k12': 0.665, 'k13': 0.432, 'k14': 0.388, 'k21': 0.763, 'k31': 0.84, 'k41': 0.137}",-1.0,1.0,1001,daisy_mamil4,[],1e-08,False,False,iqm,,
739,147,daisy_mamil4_7_1em8,"{'x1': 0.286, 'x2': 0.379, 'x3': 0.752, 'x4': 0.888}","{'k01': 0.33, 'k12': 0.665, 'k13': 0.432, 'k14': 0.388, 'k21': 0.763, 'k31': 0.84, 'k41': 0.137}",-1.0,1.0,1001,daisy_mamil4,[],1e-08,False,False,amigo2,,
740,148,daisy_mamil4_8_1em8,"{'x1': 0.287, 'x2': 0.652, 'x3': 0.147, 'x4': 0.685}","{'k01': 0.875, 'k12': 0.824, 'k13': 0.337, 'k14': 0.894, 'k21': 0.3, 'k31': 0.185, 'k41': 0.861}",-1.0,1.0,1001,daisy_mamil4,[],1e-08,False,False,pe,,
741,148,daisy_mamil4_8_1em8,"{'x1': 0.287, 'x2': 0.652, 'x3': 0.147, 'x4': 0.685}","{'k01': 0.875, 'k12': 0.824, 'k13': 0.337, 'k14': 0.894, 'k21': 0.3, 'k31': 0.185, 'k41': 0.861}",-1.0,1.0,1001,daisy_mamil4,[],1e-08,False,False,odepe,,
742,148,daisy_mamil4_8_1em8,"{'x1': 0.287, 'x2': 0.652, 'x3': 0.147, 'x4': 0.685}","{'k01': 0.875, 'k12': 0.824, 'k13': 0.337, 'k14': 0.894, 'k21': 0.3, 'k31': 0.185, 'k41': 0.861}",-1.0,1.0,1001,daisy_mamil4,[],1e-08,False,False,sciml,,
743,148,daisy_mamil4_8_1em8,"{'x1': 0.287, 'x2': 0.652, 'x3': 0.147, 'x4': 0.685}","{'k01': 0.875, 'k12': 0.824, 'k13': 0.337, 'k14': 0.894, 'k21': 0.3, 'k31': 0.185, 'k41': 0.861}",-1.0,1.0,1001,daisy_mamil4,[],1e-08,False,False,iqm,,
744,148,daisy_mamil4_8_1em8,"{'x1': 0.287, 'x2': 0.652, 'x3': 0.147, 'x4': 0.685}","{'k01': 0.875, 'k12': 0.824, 'k13': 0.337, 'k14': 0.894, 'k21': 0.3, 'k31': 0.185, 'k41': 0.861}",-1.0,1.0,1001,daisy_mamil4,[],1e-08,False,False,amigo2,,
745,149,daisy_mamil4_9_1em8,"{'x1': 0.459, 'x2': 0.344, 'x3': 0.771, 'x4': 0.29}","{'k01': 0.805, 'k12': 0.318, 'k13': 0.403, 'k14': 0.399, 'k21': 0.699, 'k31': 0.29, 'k41': 0.237}",-1.0,1.0,1001,daisy_mamil4,[],1e-08,False,False,pe,,
746,149,daisy_mamil4_9_1em8,"{'x1': 0.459, 'x2': 0.344, 'x3': 0.771, 'x4': 0.29}","{'k01': 0.805, 'k12': 0.318, 'k13': 0.403, 'k14': 0.399, 'k21': 0.699, 'k31': 0.29, 'k41': 0.237}",-1.0,1.0,1001,daisy_mamil4,[],1e-08,False,False,odepe,,
747,149,daisy_mamil4_9_1em8,"{'x1': 0.459, 'x2': 0.344, 'x3': 0.771, 'x4': 0.29}","{'k01': 0.805, 'k12': 0.318, 'k13': 0.403, 'k14': 0.399, 'k21': 0.699, 'k31': 0.29, 'k41': 0.237}",-1.0,1.0,1001,daisy_mamil4,[],1e-08,False,False,sciml,,
748,149,daisy_mamil4_9_1em8,"{'x1': 0.459, 'x2': 0.344, 'x3': 0.771, 'x4': 0.29}","{'k01': 0.805, 'k12': 0.318, 'k13': 0.403, 'k14': 0.399, 'k21': 0.699, 'k31': 0.29, 'k41': 0.237}",-1.0,1.0,1001,daisy_mamil4,[],1e-08,False,False,iqm,,
749,149,daisy_mamil4_9_1em8,"{'x1': 0.459, 'x2': 0.344, 'x3': 0.771, 'x4': 0.29}","{'k01': 0.805, 'k12': 0.318, 'k13': 0.403, 'k14': 0.399, 'k21': 0.699, 'k31': 0.29, 'k41': 0.237}",-1.0,1.0,1001,daisy_mamil4,[],1e-08,False,False,amigo2,,
750,150,fitzhugh_nagumo_0_1em8,"{'VV': 0.794, 'R': 0.852}","{'g': 0.502, 'a': 0.854, 'b': 0.607}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,pe,,
751,150,fitzhugh_nagumo_0_1em8,"{'VV': 0.794, 'R': 0.852}","{'g': 0.502, 'a': 0.854, 'b': 0.607}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,odepe,,
752,150,fitzhugh_nagumo_0_1em8,"{'VV': 0.794, 'R': 0.852}","{'g': 0.502, 'a': 0.854, 'b': 0.607}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,sciml,,
753,150,fitzhugh_nagumo_0_1em8,"{'VV': 0.794, 'R': 0.852}","{'g': 0.502, 'a': 0.854, 'b': 0.607}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,iqm,,
754,150,fitzhugh_nagumo_0_1em8,"{'VV': 0.794, 'R': 0.852}","{'g': 0.502, 'a': 0.854, 'b': 0.607}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,amigo2,,
755,151,fitzhugh_nagumo_1_1em8,"{'VV': 0.896, 'R': 0.461}","{'g': 0.701, 'a': 0.66, 'b': 0.874}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,pe,,
756,151,fitzhugh_nagumo_1_1em8,"{'VV': 0.896, 'R': 0.461}","{'g': 0.701, 'a': 0.66, 'b': 0.874}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,odepe,,
757,151,fitzhugh_nagumo_1_1em8,"{'VV': 0.896, 'R': 0.461}","{'g': 0.701, 'a': 0.66, 'b': 0.874}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,sciml,,
758,151,fitzhugh_nagumo_1_1em8,"{'VV': 0.896, 'R': 0.461}","{'g': 0.701, 'a': 0.66, 'b': 0.874}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,iqm,,
759,151,fitzhugh_nagumo_1_1em8,"{'VV': 0.896, 'R': 0.461}","{'g': 0.701, 'a': 0.66, 'b': 0.874}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,amigo2,,
760,152,fitzhugh_nagumo_2_1em8,"{'VV': 0.434, 'R': 0.205}","{'g': 0.157, 'a': 0.334, 'b': 0.222}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,pe,,
761,152,fitzhugh_nagumo_2_1em8,"{'VV': 0.434, 'R': 0.205}","{'g': 0.157, 'a': 0.334, 'b': 0.222}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,odepe,,
762,152,fitzhugh_nagumo_2_1em8,"{'VV': 0.434, 'R': 0.205}","{'g': 0.157, 'a': 0.334, 'b': 0.222}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,sciml,,
763,152,fitzhugh_nagumo_2_1em8,"{'VV': 0.434, 'R': 0.205}","{'g': 0.157, 'a': 0.334, 'b': 0.222}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,iqm,,
764,152,fitzhugh_nagumo_2_1em8,"{'VV': 0.434, 'R': 0.205}","{'g': 0.157, 'a': 0.334, 'b': 0.222}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,amigo2,,
765,153,fitzhugh_nagumo_3_1em8,"{'VV': 0.874, 'R': 0.538}","{'g': 0.583, 'a': 0.406, 'b': 0.816}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,pe,,
766,153,fitzhugh_nagumo_3_1em8,"{'VV': 0.874, 'R': 0.538}","{'g': 0.583, 'a': 0.406, 'b': 0.816}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,odepe,,
767,153,fitzhugh_nagumo_3_1em8,"{'VV': 0.874, 'R': 0.538}","{'g': 0.583, 'a': 0.406, 'b': 0.816}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,sciml,,
768,153,fitzhugh_nagumo_3_1em8,"{'VV': 0.874, 'R': 0.538}","{'g': 0.583, 'a': 0.406, 'b': 0.816}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,iqm,,
769,153,fitzhugh_nagumo_3_1em8,"{'VV': 0.874, 'R': 0.538}","{'g': 0.583, 'a': 0.406, 'b': 0.816}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,amigo2,,
770,154,fitzhugh_nagumo_4_1em8,"{'VV': 0.425, 'R': 0.542}","{'g': 0.32, 'a': 0.574, 'b': 0.817}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,pe,,
771,154,fitzhugh_nagumo_4_1em8,"{'VV': 0.425, 'R': 0.542}","{'g': 0.32, 'a': 0.574, 'b': 0.817}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,odepe,,
772,154,fitzhugh_nagumo_4_1em8,"{'VV': 0.425, 'R': 0.542}","{'g': 0.32, 'a': 0.574, 'b': 0.817}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,sciml,,
773,154,fitzhugh_nagumo_4_1em8,"{'VV': 0.425, 'R': 0.542}","{'g': 0.32, 'a': 0.574, 'b': 0.817}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,iqm,,
774,154,fitzhugh_nagumo_4_1em8,"{'VV': 0.425, 'R': 0.542}","{'g': 0.32, 'a': 0.574, 'b': 0.817}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,amigo2,,
775,155,fitzhugh_nagumo_5_1em8,"{'VV': 0.299, 'R': 0.505}","{'g': 0.317, 'a': 0.464, 'b': 0.421}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,pe,,
776,155,fitzhugh_nagumo_5_1em8,"{'VV': 0.299, 'R': 0.505}","{'g': 0.317, 'a': 0.464, 'b': 0.421}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,odepe,,
777,155,fitzhugh_nagumo_5_1em8,"{'VV': 0.299, 'R': 0.505}","{'g': 0.317, 'a': 0.464, 'b': 0.421}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,sciml,,
778,155,fitzhugh_nagumo_5_1em8,"{'VV': 0.299, 'R': 0.505}","{'g': 0.317, 'a': 0.464, 'b': 0.421}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,iqm,,
779,155,fitzhugh_nagumo_5_1em8,"{'VV': 0.299, 'R': 0.505}","{'g': 0.317, 'a': 0.464, 'b': 0.421}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,amigo2,,
780,156,fitzhugh_nagumo_6_1em8,"{'VV': 0.7, 'R': 0.367}","{'g': 0.348, 'a': 0.398, 'b': 0.52}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,pe,,
781,156,fitzhugh_nagumo_6_1em8,"{'VV': 0.7, 'R': 0.367}","{'g': 0.348, 'a': 0.398, 'b': 0.52}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,odepe,,
782,156,fitzhugh_nagumo_6_1em8,"{'VV': 0.7, 'R': 0.367}","{'g': 0.348, 'a': 0.398, 'b': 0.52}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,sciml,,
783,156,fitzhugh_nagumo_6_1em8,"{'VV': 0.7, 'R': 0.367}","{'g': 0.348, 'a': 0.398, 'b': 0.52}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,iqm,,
784,156,fitzhugh_nagumo_6_1em8,"{'VV': 0.7, 'R': 0.367}","{'g': 0.348, 'a': 0.398, 'b': 0.52}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,amigo2,,
785,157,fitzhugh_nagumo_7_1em8,"{'VV': 0.303, 'R': 0.457}","{'g': 0.839, 'a': 0.79, 'b': 0.139}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,pe,,
786,157,fitzhugh_nagumo_7_1em8,"{'VV': 0.303, 'R': 0.457}","{'g': 0.839, 'a': 0.79, 'b': 0.139}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,odepe,,
787,157,fitzhugh_nagumo_7_1em8,"{'VV': 0.303, 'R': 0.457}","{'g': 0.839, 'a': 0.79, 'b': 0.139}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,sciml,,
788,157,fitzhugh_nagumo_7_1em8,"{'VV': 0.303, 'R': 0.457}","{'g': 0.839, 'a': 0.79, 'b': 0.139}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,iqm,,
789,157,fitzhugh_nagumo_7_1em8,"{'VV': 0.303, 'R': 0.457}","{'g': 0.839, 'a': 0.79, 'b': 0.139}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,amigo2,,
790,158,fitzhugh_nagumo_8_1em8,"{'VV': 0.644, 'R': 0.598}","{'g': 0.184, 'a': 0.379, 'b': 0.692}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,pe,,
791,158,fitzhugh_nagumo_8_1em8,"{'VV': 0.644, 'R': 0.598}","{'g': 0.184, 'a': 0.379, 'b': 0.692}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,odepe,,
792,158,fitzhugh_nagumo_8_1em8,"{'VV': 0.644, 'R': 0.598}","{'g': 0.184, 'a': 0.379, 'b': 0.692}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,sciml,,
793,158,fitzhugh_nagumo_8_1em8,"{'VV': 0.644, 'R': 0.598}","{'g': 0.184, 'a': 0.379, 'b': 0.692}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,iqm,,
794,158,fitzhugh_nagumo_8_1em8,"{'VV': 0.644, 'R': 0.598}","{'g': 0.184, 'a': 0.379, 'b': 0.692}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,amigo2,,
795,159,fitzhugh_nagumo_9_1em8,"{'VV': 0.641, 'R': 0.803}","{'g': 0.668, 'a': 0.264, 'b': 0.373}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,pe,,
796,159,fitzhugh_nagumo_9_1em8,"{'VV': 0.641, 'R': 0.803}","{'g': 0.668, 'a': 0.264, 'b': 0.373}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,odepe,,
797,159,fitzhugh_nagumo_9_1em8,"{'VV': 0.641, 'R': 0.803}","{'g': 0.668, 'a': 0.264, 'b': 0.373}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,sciml,,
798,159,fitzhugh_nagumo_9_1em8,"{'VV': 0.641, 'R': 0.803}","{'g': 0.668, 'a': 0.264, 'b': 0.373}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,iqm,,
799,159,fitzhugh_nagumo_9_1em8,"{'VV': 0.641, 'R': 0.803}","{'g': 0.668, 'a': 0.264, 'b': 0.373}",-1.0,1.0,1001,fitzhugh_nagumo,[],1e-08,False,False,amigo2,,
800,160,harmonic_0_1em8,"{'x1': 0.124, 'x2': 0.668}","{'a': 0.535, 'b': 0.326}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,pe,,
801,160,harmonic_0_1em8,"{'x1': 0.124, 'x2': 0.668}","{'a': 0.535, 'b': 0.326}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,odepe,,
802,160,harmonic_0_1em8,"{'x1': 0.124, 'x2': 0.668}","{'a': 0.535, 'b': 0.326}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,sciml,,
803,160,harmonic_0_1em8,"{'x1': 0.124, 'x2': 0.668}","{'a': 0.535, 'b': 0.326}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,iqm,,
804,160,harmonic_0_1em8,"{'x1': 0.124, 'x2': 0.668}","{'a': 0.535, 'b': 0.326}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,amigo2,,
805,161,harmonic_1_1em8,"{'x1': 0.524, 'x2': 0.838}","{'a': 0.106, 'b': 0.398}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,pe,,
806,161,harmonic_1_1em8,"{'x1': 0.524, 'x2': 0.838}","{'a': 0.106, 'b': 0.398}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,odepe,,
807,161,harmonic_1_1em8,"{'x1': 0.524, 'x2': 0.838}","{'a': 0.106, 'b': 0.398}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,sciml,,
808,161,harmonic_1_1em8,"{'x1': 0.524, 'x2': 0.838}","{'a': 0.106, 'b': 0.398}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,iqm,,
809,161,harmonic_1_1em8,"{'x1': 0.524, 'x2': 0.838}","{'a': 0.106, 'b': 0.398}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,amigo2,,
810,162,harmonic_2_1em8,"{'x1': 0.119, 'x2': 0.374}","{'a': 0.172, 'b': 0.425}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,pe,,
811,162,harmonic_2_1em8,"{'x1': 0.119, 'x2': 0.374}","{'a': 0.172, 'b': 0.425}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,odepe,,
812,162,harmonic_2_1em8,"{'x1': 0.119, 'x2': 0.374}","{'a': 0.172, 'b': 0.425}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,sciml,,
813,162,harmonic_2_1em8,"{'x1': 0.119, 'x2': 0.374}","{'a': 0.172, 'b': 0.425}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,iqm,,
814,162,harmonic_2_1em8,"{'x1': 0.119, 'x2': 0.374}","{'a': 0.172, 'b': 0.425}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,amigo2,,
815,163,harmonic_3_1em8,"{'x1': 0.268, 'x2': 0.193}","{'a': 0.598, 'b': 0.323}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,pe,,
816,163,harmonic_3_1em8,"{'x1': 0.268, 'x2': 0.193}","{'a': 0.598, 'b': 0.323}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,odepe,,
817,163,harmonic_3_1em8,"{'x1': 0.268, 'x2': 0.193}","{'a': 0.598, 'b': 0.323}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,sciml,,
818,163,harmonic_3_1em8,"{'x1': 0.268, 'x2': 0.193}","{'a': 0.598, 'b': 0.323}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,iqm,,
819,163,harmonic_3_1em8,"{'x1': 0.268, 'x2': 0.193}","{'a': 0.598, 'b': 0.323}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,amigo2,,
820,164,harmonic_4_1em8,"{'x1': 0.638, 'x2': 0.859}","{'a': 0.562, 'b': 0.656}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,pe,,
821,164,harmonic_4_1em8,"{'x1': 0.638, 'x2': 0.859}","{'a': 0.562, 'b': 0.656}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,odepe,,
822,164,harmonic_4_1em8,"{'x1': 0.638, 'x2': 0.859}","{'a': 0.562, 'b': 0.656}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,sciml,,
823,164,harmonic_4_1em8,"{'x1': 0.638, 'x2': 0.859}","{'a': 0.562, 'b': 0.656}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,iqm,,
824,164,harmonic_4_1em8,"{'x1': 0.638, 'x2': 0.859}","{'a': 0.562, 'b': 0.656}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,amigo2,,
825,165,harmonic_5_1em8,"{'x1': 0.58, 'x2': 0.571}","{'a': 0.102, 'b': 0.618}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,pe,,
826,165,harmonic_5_1em8,"{'x1': 0.58, 'x2': 0.571}","{'a': 0.102, 'b': 0.618}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,odepe,,
827,165,harmonic_5_1em8,"{'x1': 0.58, 'x2': 0.571}","{'a': 0.102, 'b': 0.618}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,sciml,,
828,165,harmonic_5_1em8,"{'x1': 0.58, 'x2': 0.571}","{'a': 0.102, 'b': 0.618}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,iqm,,
829,165,harmonic_5_1em8,"{'x1': 0.58, 'x2': 0.571}","{'a': 0.102, 'b': 0.618}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,amigo2,,
830,166,harmonic_6_1em8,"{'x1': 0.657, 'x2': 0.751}","{'a': 0.87, 'b': 0.113}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,pe,,
831,166,harmonic_6_1em8,"{'x1': 0.657, 'x2': 0.751}","{'a': 0.87, 'b': 0.113}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,odepe,,
832,166,harmonic_6_1em8,"{'x1': 0.657, 'x2': 0.751}","{'a': 0.87, 'b': 0.113}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,sciml,,
833,166,harmonic_6_1em8,"{'x1': 0.657, 'x2': 0.751}","{'a': 0.87, 'b': 0.113}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,iqm,,
834,166,harmonic_6_1em8,"{'x1': 0.657, 'x2': 0.751}","{'a': 0.87, 'b': 0.113}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,amigo2,,
835,167,harmonic_7_1em8,"{'x1': 0.733, 'x2': 0.178}","{'a': 0.508, 'b': 0.367}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,pe,,
836,167,harmonic_7_1em8,"{'x1': 0.733, 'x2': 0.178}","{'a': 0.508, 'b': 0.367}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,odepe,,
837,167,harmonic_7_1em8,"{'x1': 0.733, 'x2': 0.178}","{'a': 0.508, 'b': 0.367}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,sciml,,
838,167,harmonic_7_1em8,"{'x1': 0.733, 'x2': 0.178}","{'a': 0.508, 'b': 0.367}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,iqm,,
839,167,harmonic_7_1em8,"{'x1': 0.733, 'x2': 0.178}","{'a': 0.508, 'b': 0.367}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,amigo2,,
840,168,harmonic_8_1em8,"{'x1': 0.655, 'x2': 0.173}","{'a': 0.454, 'b': 0.516}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,pe,,
841,168,harmonic_8_1em8,"{'x1': 0.655, 'x2': 0.173}","{'a': 0.454, 'b': 0.516}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,odepe,,
842,168,harmonic_8_1em8,"{'x1': 0.655, 'x2': 0.173}","{'a': 0.454, 'b': 0.516}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,sciml,,
843,168,harmonic_8_1em8,"{'x1': 0.655, 'x2': 0.173}","{'a': 0.454, 'b': 0.516}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,iqm,,
844,168,harmonic_8_1em8,"{'x1': 0.655, 'x2': 0.173}","{'a': 0.454, 'b': 0.516}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,amigo2,,
845,169,harmonic_9_1em8,"{'x1': 0.599, 'x2': 0.81}","{'a': 0.282, 'b': 0.428}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,pe,,
846,169,harmonic_9_1em8,"{'x1': 0.599, 'x2': 0.81}","{'a': 0.282, 'b': 0.428}",-1.0,1.0,1001,harmonic,[],1e-08,False,False,odepe,,
