system,noise,instance,method,row_idx,n_returned,expected_M,expected_M_physical,orbit_type,assigned_orbit_index,max_rel_error,hit_at_50,distinct_branch_hits,duplicate_branch_fraction,branch_coverage_fraction,cluster_distinct_count
biohydrogenation,1em2,940,odepe_v2_nopolish,1,2,2,1,none,0,16.15417902224311,False,0,0.0,0.0,2
biohydrogenation,1em2,940,amigo2,0,1,2,1,none,0,21.236809310325782,False,0,0.0,0.0,1
biohydrogenation,1em2,940,odepe_shade,0,1,2,1,none,0,3.1742299305176536,False,0,0.0,0.0,1
biohydrogenation,1em2,941,odepe_v2_polish,0,2,2,1,none,0,20.90761225982705,False,0,0.0,0.0,2
biohydrogenation,1em2,941,odepe_v2_polish,1,2,2,1,none,0,20.907612260184607,False,0,0.0,0.0,2
biohydrogenation,1em2,941,odepe_v2_nopolish,0,2,2,1,none,0,35.57118828806283,False,0,0.0,0.0,2
biohydrogenation,1em2,941,odepe_v2_nopolish,1,2,2,1,none,0,38.05662399537012,False,0,0.0,0.0,2
biohydrogenation,1em2,941,amigo2,0,1,2,1,none,0,42.66811010597523,False,0,0.0,0.0,1
biohydrogenation,1em2,941,odepe_shade,0,1,2,1,none,0,20.907612325478905,False,0,0.0,0.0,1
biohydrogenation,1em2,942,odepe_v2_polish,0,2,2,1,none,0,4.259936933251308,False,0,0.0,0.0,2
biohydrogenation,1em2,942,odepe_v2_polish,1,2,2,1,none,0,4.259871730921124,False,0,0.0,0.0,2
biohydrogenation,1em2,942,odepe_v2_nopolish,0,2,2,1,none,0,1.885393116848692,False,0,0.0,0.0,2
biohydrogenation,1em2,942,odepe_v2_nopolish,1,2,2,1,none,0,1.8693728249983546,False,0,0.0,0.0,2
biohydrogenation,1em2,942,amigo2,0,1,2,1,none,0,4.285449750116725,False,0,0.0,0.0,1
biohydrogenation,1em2,942,odepe_shade,0,1,2,1,none,0,4.260199478829066,False,0,0.0,0.0,1
biohydrogenation,1em2,943,odepe_v2_polish,0,2,2,1,none,0,8.534582784094841,False,0,0.0,0.0,2
biohydrogenation,1em2,943,odepe_v2_polish,1,2,2,1,none,0,8.53454784604506,False,0,0.0,0.0,2
biohydrogenation,1em2,943,odepe_v2_nopolish,0,2,2,1,none,0,7.482424254167101,False,0,0.0,0.0,2
biohydrogenation,1em2,943,odepe_v2_nopolish,1,2,2,1,none,0,6.759886135609729,False,0,0.0,0.0,2
biohydrogenation,1em2,943,amigo2,0,1,2,1,none,0,16.793594306049823,False,0,0.0,0.0,1
biohydrogenation,1em2,943,odepe_shade,0,1,2,1,none,0,9.032318617379662,False,0,0.0,0.0,1
biohydrogenation,1em2,944,odepe_v2_polish,0,2,2,1,none,0,1.559049378504761,False,0,0.0,0.0,2
biohydrogenation,1em2,944,odepe_v2_polish,1,2,2,1,none,0,1.5590439488929122,False,0,0.0,0.0,2
biohydrogenation,1em2,944,odepe_v2_nopolish,0,2,2,1,none,0,9.752418972736342,False,0,0.0,0.0,2
biohydrogenation,1em2,944,odepe_v2_nopolish,1,2,2,1,none,0,7.876001885785896,False,0,0.0,0.0,2
biohydrogenation,1em2,944,amigo2,0,1,2,1,none,0,14.15142791871351,False,0,0.0,0.0,1
biohydrogenation,1em2,944,odepe_shade,0,1,2,1,none,0,1.5590378314084081,False,0,0.0,0.0,1
biohydrogenation,1em2,945,odepe_v2_polish,0,2,2,1,none,0,4.907946306554795,False,0,0.0,0.0,2
biohydrogenation,1em2,945,odepe_v2_polish,1,2,2,1,none,0,4.907930364883672,False,0,0.0,0.0,2
biohydrogenation,1em2,945,odepe_v2_nopolish,0,2,2,1,none,0,13.325752518729944,False,0,0.0,0.0,2
biohydrogenation,1em2,945,odepe_v2_nopolish,1,2,2,1,none,0,11.325451508449143,False,0,0.0,0.0,2
biohydrogenation,1em2,945,amigo2,0,1,2,1,none,0,10.764663673149366,False,0,0.0,0.0,1
biohydrogenation,1em2,945,odepe_shade,0,1,2,1,none,0,8.28210521772503,False,0,0.0,0.0,1
biohydrogenation,1em2,946,odepe_v2_polish,0,2,2,1,none,0,14.07026807156009,False,0,0.0,0.0,2
biohydrogenation,1em2,946,odepe_v2_polish,1,2,2,1,none,0,14.070254195208504,False,0,0.0,0.0,2
biohydrogenation,1em2,946,odepe_v2_nopolish,0,2,2,1,none,0,26.94890756176319,False,0,0.0,0.0,2
biohydrogenation,1em2,946,odepe_v2_nopolish,1,2,2,1,none,0,32.574229831333035,False,0,0.0,0.0,2
biohydrogenation,1em2,946,amigo2,0,1,2,1,none,0,13.001893507108903,False,0,0.0,0.0,1
biohydrogenation,1em2,946,odepe_shade,0,1,2,1,none,0,5.1270042328747385,False,0,0.0,0.0,1
biohydrogenation,1em2,947,odepe_v2_polish,0,2,2,1,none,0,3.6473833421038577,False,0,0.0,0.0,2
biohydrogenation,1em2,947,odepe_v2_polish,1,2,2,1,none,0,3.6473872329207246,False,0,0.0,0.0,2
biohydrogenation,1em2,947,odepe_v2_nopolish,0,2,2,1,none,0,3.0391485151016826,False,0,0.0,0.0,2
biohydrogenation,1em2,947,odepe_v2_nopolish,1,2,2,1,none,0,7.8180963637115735,False,0,0.0,0.0,2
biohydrogenation,1em2,947,amigo2,0,1,2,1,none,0,5.7669993351353055,False,0,0.0,0.0,1
biohydrogenation,1em2,947,odepe_shade,0,1,2,1,none,0,3.6473800262533733,False,0,0.0,0.0,1
biohydrogenation,1em2,948,odepe_v2_polish,0,2,2,1,none,0,8.264893700074037,False,0,0.0,0.0,2
biohydrogenation,1em2,948,odepe_v2_polish,1,2,2,1,none,0,8.264893204391575,False,0,0.0,0.0,2
biohydrogenation,1em2,948,odepe_v2_nopolish,0,2,2,1,none,0,5.76915718908906,False,0,0.0,0.0,2
biohydrogenation,1em2,948,odepe_v2_nopolish,1,2,2,1,none,0,7.769157189089017,False,0,0.0,0.0,2
biohydrogenation,1em2,948,amigo2,0,1,2,1,none,0,27.08988764044944,False,0,0.0,0.0,1
biohydrogenation,1em2,948,odepe_shade,0,1,2,1,none,0,8.264893132600726,False,0,0.0,0.0,1
biohydrogenation,1em2,949,odepe_v2_polish,0,2,2,1,none,0,6.121362111578337,False,0,0.0,0.0,2
biohydrogenation,1em2,949,odepe_v2_polish,1,2,2,1,none,0,6.12136247832337,False,0,0.0,0.0,2
biohydrogenation,1em2,949,odepe_v2_nopolish,0,2,2,1,none,0,6.083142838703919,False,0,0.0,0.0,2
biohydrogenation,1em2,949,odepe_v2_nopolish,1,2,2,1,none,0,5.910289196200634,False,0,0.0,0.0,2
biohydrogenation,1em2,949,amigo2,0,1,2,1,none,0,13.064697609001406,False,0,0.0,0.0,1
biohydrogenation,1em2,949,odepe_shade,0,1,2,1,none,0,8.925982835492016,False,0,0.0,0.0,1
daisy_mamil4,1em2,1000,odepe_v2_polish,0,2,2,2,none,0,1.6163622667356805,False,0,0.0,0.0,2
daisy_mamil4,1em2,1000,odepe_v2_polish,1,2,2,2,none,0,0.7547856176792096,False,0,0.0,0.0,2
daisy_mamil4,1em2,1000,odepe_v2_nopolish,0,2,2,2,none,0,6.332165076430873,False,0,0.0,0.0,2
daisy_mamil4,1em2,1000,odepe_v2_nopolish,1,2,2,2,none,0,2.897624593260622,False,0,0.0,0.0,2
daisy_mamil4,1em2,1000,amigo2,0,1,2,2,none,0,1.616354710138152,False,0,0.0,0.0,1
daisy_mamil4,1em2,1000,odepe_shade,0,1,2,2,none,0,0.75478557005989,False,0,0.0,0.0,1
daisy_mamil4,1em2,1001,odepe_v2_polish,0,2,2,2,none,0,18.5280293601135,False,0,0.0,0.0,2
daisy_mamil4,1em2,1001,odepe_v2_polish,1,2,2,2,none,0,14.92994242041252,False,0,0.0,0.0,2
daisy_mamil4,1em2,1001,odepe_v2_nopolish,0,2,2,2,none,0,1.949555360180909,False,0,0.0,0.0,2
daisy_mamil4,1em2,1001,odepe_v2_nopolish,1,2,2,2,none,0,1.6856147229656175,False,0,0.0,0.0,2
daisy_mamil4,1em2,1001,amigo2,0,1,2,2,none,0,33.327415107376275,False,0,0.0,0.0,1
daisy_mamil4,1em2,1001,odepe_shade,0,1,2,2,none,0,14.929934570828392,False,0,0.0,0.0,1
daisy_mamil4,1em2,1002,odepe_v2_polish,0,2,2,2,none,0,0.48308400608319946,True,1,0.0,0.5,2
daisy_mamil4,1em2,1002,odepe_v2_polish,1,2,2,2,none,0,3.412579795169526,False,1,0.0,0.5,2
daisy_mamil4,1em2,1002,odepe_v2_nopolish,0,2,2,2,none,0,0.3861025366079564,True,1,0.0,0.5,2
daisy_mamil4,1em2,1002,odepe_v2_nopolish,1,2,2,2,none,0,2.6694230778295642,False,1,0.0,0.5,2
daisy_mamil4,1em2,1002,amigo2,0,1,2,2,none,0,0.4830842815363028,True,1,0.0,0.5,1
daisy_mamil4,1em2,1002,odepe_shade,0,1,2,2,none,0,0.4830842777779146,True,1,0.0,0.5,1
daisy_mamil4,1em2,1003,odepe_v2_polish,0,2,2,2,none,0,4.347086539426134,False,0,0.0,0.0,2
daisy_mamil4,1em2,1003,odepe_v2_polish,1,2,2,2,none,0,3.773352814689712,False,0,0.0,0.0,2
daisy_mamil4,1em2,1003,odepe_v2_nopolish,0,2,2,2,none,0,4.462357490460469,False,0,0.0,0.0,2
daisy_mamil4,1em2,1003,odepe_v2_nopolish,1,2,2,2,none,0,16.425028971810807,False,0,0.0,0.0,2
daisy_mamil4,1em2,1003,amigo2,0,1,2,2,none,0,4.347084883123246,False,0,0.0,0.0,1
daisy_mamil4,1em2,1003,odepe_shade,0,1,2,2,none,0,4.347086523954125,False,0,0.0,0.0,1
daisy_mamil4,1em2,1004,odepe_v2_polish,0,2,2,2,none,0,1.3650375741918201,False,0,0.0,0.0,2
daisy_mamil4,1em2,1004,odepe_v2_polish,1,2,2,2,none,0,1.127078742861463,False,0,0.0,0.0,2
daisy_mamil4,1em2,1004,odepe_v2_nopolish,0,2,2,2,none,0,0.3539842719321035,True,2,0.0,1.0,2
daisy_mamil4,1em2,1004,odepe_v2_nopolish,1,2,2,2,none,0,0.3757502116659591,True,2,0.0,1.0,2
daisy_mamil4,1em2,1004,amigo2,0,1,2,2,none,0,1.3650923950350653,False,0,0.0,0.0,1
daisy_mamil4,1em2,1004,odepe_shade,0,1,2,2,none,0,1.1270787252871124,False,0,0.0,0.0,1
daisy_mamil4,1em2,1005,odepe_v2_polish,0,2,2,2,none,0,0.9998720985863135,False,0,0.0,0.0,2
daisy_mamil4,1em2,1005,odepe_v2_polish,1,2,2,2,none,0,4.509662521620645,False,0,0.0,0.0,2
daisy_mamil4,1em2,1005,odepe_v2_nopolish,0,2,2,2,none,0,61.91599436111951,False,0,0.0,0.0,2
daisy_mamil4,1em2,1005,odepe_v2_nopolish,1,2,2,2,none,0,9.233330118449938,False,0,0.0,0.0,2
daisy_mamil4,1em2,1005,amigo2,0,1,2,2,none,0,0.9999358974358974,False,0,0.0,0.0,1
daisy_mamil4,1em2,1005,odepe_shade,0,1,2,2,none,0,0.9998720519003508,False,0,0.0,0.0,1
daisy_mamil4,1em2,1006,odepe_v2_polish,0,2,2,2,none,0,8.183720492416851,False,0,0.0,0.0,2
daisy_mamil4,1em2,1006,odepe_v2_polish,1,2,2,2,none,0,8.188135928980238,False,0,0.0,0.0,2
daisy_mamil4,1em2,1006,odepe_v2_nopolish,0,2,2,2,none,0,3.310429397557935,False,0,0.0,0.0,2
daisy_mamil4,1em2,1006,odepe_v2_nopolish,1,2,2,2,none,0,4.646938338161984,False,0,0.0,0.0,2
daisy_mamil4,1em2,1006,amigo2,0,1,2,2,none,0,16.452006980802793,False,0,0.0,0.0,1
daisy_mamil4,1em2,1006,odepe_shade,0,1,2,2,none,0,8.183715281991248,False,0,0.0,0.0,1
daisy_mamil4,1em2,1007,odepe_v2_polish,0,2,2,2,none,0,1.5984191281323712,False,1,0.0,0.5,2
daisy_mamil4,1em2,1007,odepe_v2_polish,1,2,2,2,none,0,0.2759718958205348,True,1,0.0,0.5,2
daisy_mamil4,1em2,1007,odepe_v2_nopolish,0,2,2,2,none,0,2.533302626845773,False,0,0.0,0.0,2
daisy_mamil4,1em2,1007,odepe_v2_nopolish,1,2,2,2,none,0,1.6278219561663094,False,0,0.0,0.0,2
daisy_mamil4,1em2,1007,amigo2,0,1,2,2,none,0,1.5984035397482632,False,0,0.0,0.0,1
daisy_mamil4,1em2,1007,odepe_shade,0,1,2,2,none,0,0.27597196250980716,True,1,0.0,0.5,1
daisy_mamil4,1em2,1008,odepe_v2_polish,0,2,2,2,none,0,2.589737374362646,False,0,0.0,0.0,2
daisy_mamil4,1em2,1008,odepe_v2_polish,1,2,2,2,none,0,4.64108131728325,False,0,0.0,0.0,2
daisy_mamil4,1em2,1008,odepe_v2_nopolish,0,2,2,2,none,0,6.7707963653788905,False,0,0.0,0.0,2
daisy_mamil4,1em2,1008,odepe_v2_nopolish,1,2,2,2,none,0,4.400358963807508,False,0,0.0,0.0,2
daisy_mamil4,1em2,1008,amigo2,0,1,2,2,none,0,2.5897554328011942,False,0,0.0,0.0,1
daisy_mamil4,1em2,1008,odepe_shade,0,1,2,2,none,0,4.765274761500213,False,0,0.0,0.0,1
daisy_mamil4,1em2,1009,odepe_v2_polish,0,2,2,2,none,0,1.2113887100028797,False,0,0.0,0.0,2
daisy_mamil4,1em2,1009,odepe_v2_polish,1,2,2,2,none,0,10.50474954598732,False,0,0.0,0.0,2
daisy_mamil4,1em2,1009,odepe_v2_nopolish,0,2,2,2,none,0,10.838812039843654,False,0,0.0,0.0,2
daisy_mamil4,1em2,1009,odepe_v2_nopolish,1,2,2,2,none,0,1.3164473789804245,False,0,0.0,0.0,2
daisy_mamil4,1em2,1009,amigo2,0,1,2,2,none,0,10.504734012772856,False,0,0.0,0.0,1
daisy_mamil4,1em2,1009,odepe_shade,0,1,2,2,none,0,1.211379864623264,False,0,0.0,0.0,1
seir,1em2,1110,odepe_v2_polish,0,2,2,2,none,0,0.2367686598693077,True,1,0.0,0.5,2
seir,1em2,1110,odepe_v2_polish,1,2,2,2,none,0,0.8317239465597684,False,1,0.0,0.5,2
seir,1em2,1110,odepe_v2_nopolish,0,2,2,2,none,0,1.4605866846746902,False,0,0.0,0.0,2
seir,1em2,1110,odepe_v2_nopolish,1,2,2,2,none,0,4.464663980049708,False,0,0.0,0.0,2
seir,1em2,1110,amigo2,0,1,2,2,none,0,0.23676283930095768,True,1,0.0,0.5,1
seir,1em2,1110,odepe_shade,0,1,2,2,none,0,0.8317240337598146,False,0,0.0,0.0,1
seir,1em2,1111,odepe_v2_polish,0,2,2,2,none,0,1.083301213318529,False,0,0.0,0.0,2
seir,1em2,1111,odepe_v2_polish,1,2,2,2,none,0,1.0287974599303369,False,0,0.0,0.0,2
seir,1em2,1111,odepe_v2_nopolish,0,2,2,2,none,0,12.675454710984088,False,0,0.0,0.0,2
seir,1em2,1111,odepe_v2_nopolish,1,2,2,2,none,0,12.675454710984077,False,0,0.0,0.0,2
seir,1em2,1111,amigo2,0,1,2,2,none,0,1.0561047414476414,False,0,0.0,0.0,1
seir,1em2,1111,odepe_shade,0,1,2,2,none,0,0.9994109293732077,False,0,0.0,0.0,1
seir,1em2,1112,odepe_v2_polish,0,2,2,2,none,0,0.1787390629410787,True,2,0.0,1.0,2
seir,1em2,1112,odepe_v2_polish,1,2,2,2,none,0,0.12806078273684185,True,2,0.0,1.0,2
seir,1em2,1112,odepe_v2_nopolish,0,2,2,2,none,0,3.755996295528778,False,0,0.0,0.0,2
seir,1em2,1112,odepe_v2_nopolish,1,2,2,2,none,0,1.87858708366646,False,0,0.0,0.0,2
seir,1em2,1112,amigo2,0,1,2,2,none,0,0.1774677584140864,True,1,0.0,0.5,1
seir,1em2,1112,odepe_shade,0,1,2,2,none,0,0.17875518260480333,True,1,0.0,0.5,1
seir,1em2,1113,odepe_v2_polish,0,2,2,2,none,0,0.1194936277357323,True,1,0.0,0.5,2
seir,1em2,1113,odepe_v2_polish,1,2,2,2,none,0,25.315789473684212,False,1,0.0,0.5,2
seir,1em2,1113,odepe_v2_nopolish,0,2,2,2,none,0,1.2659143061331521,False,0,0.0,0.0,2
seir,1em2,1113,odepe_v2_nopolish,1,2,2,2,none,0,1.5016631629171129,False,0,0.0,0.0,2
seir,1em2,1113,amigo2,0,1,2,2,none,0,0.11948019597108216,True,1,0.0,0.5,1
seir,1em2,1113,odepe_shade,0,1,2,2,none,0,0.1194166811252138,True,1,0.0,0.5,1
seir,1em2,1114,odepe_v2_polish,0,2,2,2,none,0,49.03911841665485,False,0,0.0,0.0,2
seir,1em2,1114,odepe_v2_polish,1,2,2,2,none,0,48.52691149293261,False,0,0.0,0.0,2
seir,1em2,1114,odepe_v2_nopolish,0,2,2,2,none,0,237.38282998846213,False,0,0.0,0.0,2
seir,1em2,1114,odepe_v2_nopolish,1,2,2,2,none,0,237.3828299884618,False,0,0.0,0.0,2
seir,1em2,1114,amigo2,0,1,2,2,none,0,69.42253521126761,False,0,0.0,0.0,1
seir,1em2,1114,odepe_shade,0,1,2,2,none,0,69.42174786479772,False,0,0.0,0.0,1
seir,1em2,1115,odepe_v2_polish,0,2,2,2,none,0,5.638101282654688,False,1,0.0,0.5,2
seir,1em2,1115,odepe_v2_polish,1,2,2,2,none,0,0.3323912863447718,True,1,0.0,0.5,2
seir,1em2,1115,odepe_v2_nopolish,0,2,2,2,none,0,18.33816455219989,False,0,0.0,0.0,2
seir,1em2,1115,odepe_v2_nopolish,1,2,2,2,none,0,22.1674961750908,False,0,0.0,0.0,2
seir,1em2,1115,amigo2,0,1,2,2,none,0,0.33239160853848987,True,1,0.0,0.5,1
seir,1em2,1115,odepe_shade,0,1,2,2,none,0,14.166542130132202,False,0,0.0,0.0,1
seir,1em2,1116,odepe_v2_polish,0,2,2,2,none,0,19.322944649465917,False,0,0.0,0.0,2
seir,1em2,1116,odepe_v2_polish,1,2,2,2,none,0,19.29277177987542,False,0,0.0,0.0,2
seir,1em2,1116,odepe_v2_nopolish,0,2,2,2,none,0,5.0940811572909,False,0,0.0,0.0,2
seir,1em2,1116,odepe_v2_nopolish,1,2,2,2,none,0,5.0940811572908755,False,0,0.0,0.0,2
seir,1em2,1116,amigo2,0,1,2,2,none,0,39.322580645161295,False,0,0.0,0.0,1
seir,1em2,1116,odepe_shade,0,1,2,2,none,0,1.1381483811836313,False,0,0.0,0.0,1
seir,1em2,1117,odepe_v2_polish,0,2,2,2,none,0,0.7417149319917148,False,0,0.0,0.0,2
seir,1em2,1117,odepe_v2_polish,1,2,2,2,none,0,0.7429186587412067,False,0,0.0,0.0,2
seir,1em2,1117,odepe_v2_nopolish,0,2,2,2,none,0,11.17587618475124,False,0,0.0,0.0,2
seir,1em2,1117,odepe_v2_nopolish,1,2,2,2,none,0,11.17587618475124,False,0,0.0,0.0,2
seir,1em2,1117,amigo2,0,1,2,2,none,0,0.45906511912289333,True,1,0.0,0.5,1
seir,1em2,1117,odepe_shade,0,1,2,2,none,0,0.24445662310847016,True,1,0.0,0.5,1
seir,1em2,1118,odepe_v2_polish,0,2,2,2,none,0,1.1833768314916269,False,0,0.0,0.0,2
seir,1em2,1118,odepe_v2_polish,1,2,2,2,none,0,1.1833745270592166,False,0,0.0,0.0,2
seir,1em2,1118,odepe_v2_nopolish,0,2,2,2,none,0,47.60754097421598,False,0,0.0,0.0,2
seir,1em2,1118,odepe_v2_nopolish,1,2,2,2,none,0,47.60754097421598,False,0,0.0,0.0,2
seir,1em2,1118,amigo2,0,1,2,2,none,0,0.7767450164173704,False,0,0.0,0.0,1
seir,1em2,1118,odepe_shade,0,1,2,2,none,0,13.0380389494435,False,0,0.0,0.0,1
seir,1em2,1119,odepe_v2_polish,0,2,2,2,none,0,0.07863632520539265,True,2,0.0,1.0,2
seir,1em2,1119,odepe_v2_polish,1,2,2,2,none,0,0.2934628900847972,True,2,0.0,1.0,2
seir,1em2,1119,odepe_v2_nopolish,0,2,2,2,none,0,1.0543298296888526,False,0,0.0,0.0,2
seir,1em2,1119,odepe_v2_nopolish,1,2,2,2,none,0,3.8526091247422483,False,0,0.0,0.0,2
seir,1em2,1119,amigo2,0,1,2,2,none,0,0.07889237037949469,True,1,0.0,0.5,1
seir,1em2,1119,odepe_shade,0,1,2,2,none,0,1.4928799476876526,False,0,0.0,0.0,1
slow_fast,1em2,1120,odepe_v2_polish,0,2,2,1,none,0,0.05872117194957682,True,1,0.0,1.0,2
slow_fast,1em2,1120,odepe_v2_polish,1,2,2,1,none,0,38.86784240325988,False,1,0.0,1.0,2
slow_fast,1em2,1120,odepe_v2_nopolish,0,2,2,1,none,0,58.635750291302585,False,1,0.0,1.0,2
slow_fast,1em2,1120,odepe_v2_nopolish,1,2,2,1,none,0,0.42203740005878293,True,1,0.0,1.0,2
slow_fast,1em2,1120,amigo2,0,1,2,1,none,0,0.05872121857836749,True,1,0.0,1.0,1
slow_fast,1em2,1120,odepe_shade,0,1,2,1,none,0,0.05872114571290096,True,1,0.0,1.0,1
slow_fast,1em2,1121,odepe_v2_polish,0,2,2,1,none,0,0.16003132095898653,True,1,0.0,1.0,2
slow_fast,1em2,1121,odepe_v2_polish,1,2,2,1,none,0,1.3680748007407533,False,1,0.0,1.0,2
slow_fast,1em2,1121,odepe_v2_nopolish,0,2,2,1,none,0,3.2460987586405716,False,1,0.0,1.0,2
slow_fast,1em2,1121,odepe_v2_nopolish,1,2,2,1,none,0,0.2697728110198578,True,1,0.0,1.0,2
slow_fast,1em2,1121,amigo2,0,1,2,1,none,0,0.16003128805349445,True,1,0.0,1.0,1
slow_fast,1em2,1121,odepe_shade,0,1,2,1,none,0,1.3680748490383985,False,0,0.0,0.0,1
slow_fast,1em2,1122,odepe_v2_polish,0,2,2,1,none,0,0.020222989277372563,True,1,0.0,1.0,2
slow_fast,1em2,1122,odepe_v2_polish,1,2,2,1,none,0,34.39400580854853,False,1,0.0,1.0,2
slow_fast,1em2,1122,odepe_v2_nopolish,0,2,2,1,none,0,0.21667864311650537,True,1,0.0,1.0,2
slow_fast,1em2,1122,odepe_v2_nopolish,1,2,2,1,none,0,63.26353177166085,False,1,0.0,1.0,2
slow_fast,1em2,1122,amigo2,0,1,2,1,none,0,0.020223131864547026,True,1,0.0,1.0,1
slow_fast,1em2,1122,odepe_shade,0,1,2,1,none,0,0.02022363387187397,True,1,0.0,1.0,1
slow_fast,1em2,1123,odepe_v2_polish,0,2,2,1,none,0,0.13211383278878572,True,2,0.0,2.0,2
slow_fast,1em2,1123,odepe_v2_polish,1,2,2,1,none,0,0.1094495018505878,True,2,0.0,2.0,2
slow_fast,1em2,1123,odepe_v2_nopolish,0,2,2,1,none,0,1.5590982587406312,False,1,0.0,1.0,2
slow_fast,1em2,1123,odepe_v2_nopolish,1,2,2,1,none,0,0.3518932282918998,True,1,0.0,1.0,2
slow_fast,1em2,1123,amigo2,0,1,2,1,none,0,0.13219764020844052,True,1,0.0,1.0,1
slow_fast,1em2,1123,odepe_shade,0,1,2,1,none,0,0.132242719361826,True,1,0.0,1.0,1
slow_fast,1em2,1124,odepe_v2_polish,0,2,2,1,none,0,0.035891344056827694,True,1,0.0,1.0,2
slow_fast,1em2,1124,odepe_v2_polish,1,2,2,1,none,0,8.746454140550322,False,1,0.0,1.0,2
slow_fast,1em2,1124,odepe_v2_nopolish,0,2,2,1,none,0,0.030672879087124422,True,1,0.0,1.0,2
slow_fast,1em2,1124,odepe_v2_nopolish,1,2,2,1,none,0,2.1623194567486204,False,1,0.0,1.0,2
slow_fast,1em2,1124,amigo2,0,1,2,1,none,0,0.03589132510352084,True,1,0.0,1.0,1
slow_fast,1em2,1124,odepe_shade,0,1,2,1,none,0,0.03589131846611309,True,1,0.0,1.0,1
slow_fast,1em2,1125,odepe_v2_polish,0,2,2,1,none,0,0.9380411170673616,False,0,0.0,0.0,2
slow_fast,1em2,1125,odepe_v2_polish,1,2,2,1,none,0,6.666247838537224,False,0,0.0,0.0,2
slow_fast,1em2,1125,odepe_v2_nopolish,0,2,2,1,none,0,1.1803095071963094,False,1,0.0,1.0,2
slow_fast,1em2,1125,odepe_v2_nopolish,1,2,2,1,none,0,0.387102196847949,True,1,0.0,1.0,2
slow_fast,1em2,1125,amigo2,0,1,2,1,none,0,0.4517145553139297,True,1,0.0,1.0,1
slow_fast,1em2,1125,odepe_shade,0,1,2,1,none,0,0.1253606551982039,True,1,0.0,1.0,1
slow_fast,1em2,1126,odepe_v2_polish,0,2,2,1,none,0,0.0268794155849254,True,1,0.0,1.0,2
slow_fast,1em2,1126,odepe_v2_polish,1,2,2,1,none,0,47.38972425088774,False,1,0.0,1.0,2
slow_fast,1em2,1126,odepe_v2_nopolish,0,2,2,1,none,0,31.960287896793197,False,1,0.0,1.0,2
slow_fast,1em2,1126,odepe_v2_nopolish,1,2,2,1,none,0,0.1257471576447129,True,1,0.0,1.0,2
slow_fast,1em2,1126,amigo2,0,1,2,1,none,0,0.0268783778498327,True,1,0.0,1.0,1
slow_fast,1em2,1126,odepe_shade,0,1,2,1,none,0,0.026878412220459637,True,1,0.0,1.0,1
slow_fast,1em2,1127,odepe_v2_polish,0,2,2,1,none,0,0.8720271476590044,False,1,0.0,1.0,2
slow_fast,1em2,1127,odepe_v2_polish,1,2,2,1,none,0,0.07983443724070025,True,1,0.0,1.0,2
slow_fast,1em2,1127,odepe_v2_nopolish,0,2,2,1,none,0,2.155572239319275,False,0,0.0,0.0,2
slow_fast,1em2,1127,odepe_v2_nopolish,1,2,2,1,none,0,3.187140249628329,False,0,0.0,0.0,2
slow_fast,1em2,1127,amigo2,0,1,2,1,none,0,0.8720200012168945,False,0,0.0,0.0,1
slow_fast,1em2,1127,odepe_shade,0,1,2,1,none,0,0.8720210181803612,False,0,0.0,0.0,1
slow_fast,1em2,1128,odepe_v2_polish,0,2,2,1,none,0,0.8458526793366216,False,0,0.0,0.0,2
slow_fast,1em2,1128,odepe_v2_polish,1,2,2,1,none,0,0.869567923648344,False,0,0.0,0.0,2
slow_fast,1em2,1128,odepe_v2_nopolish,0,2,2,1,none,0,1.7547690405240384,False,0,0.0,0.0,2
slow_fast,1em2,1128,odepe_v2_nopolish,1,2,2,1,none,0,2.926765519880226,False,0,0.0,0.0,2
slow_fast,1em2,1128,amigo2,0,1,2,1,none,0,0.8395330939261902,False,0,0.0,0.0,1
slow_fast,1em2,1128,odepe_shade,0,1,2,1,none,0,0.7942285693210158,False,0,0.0,0.0,1
slow_fast,1em2,1129,odepe_v2_polish,0,2,2,1,none,0,0.2248622496721886,True,1,0.0,1.0,2
slow_fast,1em2,1129,odepe_v2_polish,1,2,2,1,none,0,6.507576453742334,False,1,0.0,1.0,2
slow_fast,1em2,1129,odepe_v2_nopolish,0,2,2,1,none,0,0.5409475190846398,False,0,0.0,0.0,2
slow_fast,1em2,1129,odepe_v2_nopolish,1,2,2,1,none,0,2.4512384520248176,False,0,0.0,0.0,2
slow_fast,1em2,1129,amigo2,0,1,2,1,none,0,0.22519753834550782,True,1,0.0,1.0,1
slow_fast,1em2,1129,odepe_shade,0,1,2,1,none,0,0.22519808164583477,True,1,0.0,1.0,1
